                 x                 y
    0.00000000E+00    0.00000000E+00
    5.92661533E-11    0.00000000E+00
    2.37062273E-10    7.44760447E-13
    5.33381341E-10    2.97901238E-12
    9.48211657E-10    7.44742804E-12
    1.48153685E-09    1.48945915E-11
    2.13333585E-09    2.60649691E-11
    2.90358294E-09    4.17028803E-11
    3.79224770E-09    6.25524681E-11
    4.79929506E-09    8.93576699E-11
    5.92468525E-09    1.22862188E-10
    7.16837384E-09    1.63809459E-10
    8.53031173E-09    2.12942629E-10
    1.00104452E-08    2.71004516E-10
    1.16087157E-08    3.38737590E-10
    1.33250602E-08    4.16883936E-10
    1.51594110E-08    5.06185230E-10
    1.71116956E-08    6.07382706E-10
    1.91818370E-08    7.21217130E-10
    2.13697533E-08    8.48428768E-10
    2.36753583E-08    9.89757357E-10
    2.60985610E-08    1.14594208E-09
    2.86392655E-08    1.31772153E-09
    3.12973718E-08    1.50583368E-09
    3.40727747E-08    1.71101587E-09
    3.69653648E-08    1.93400476E-09
    3.99750278E-08    2.17553631E-09
    4.31016449E-08    2.43634573E-09
    4.63450927E-08    2.71716750E-09
    4.97052432E-08    3.01873528E-09
    5.31819636E-08    3.34178193E-09
    5.67751167E-08    3.68703946E-09
    6.04845607E-08    4.05523900E-09
    6.43101491E-08    4.44711076E-09
    6.82517309E-08    4.86338405E-09
    7.23091505E-08    5.30478718E-09
    7.64822477E-08    5.77204748E-09
    8.07708577E-08    6.26589128E-09
    8.51748112E-08    6.78704383E-09
    8.96939344E-08    7.33622931E-09
    9.43280489E-08    7.91417082E-09
    9.90769716E-08    8.52159028E-09
    1.03940515E-07    9.15920848E-09
    1.08918488E-07    9.82774500E-09
    1.14010692E-07    1.05279182E-08
    1.19216928E-07    1.12604452E-08
    1.24536990E-07    1.20260419E-08
    1.29970667E-07    1.28254228E-08
    1.35517745E-07    1.36593010E-08
    1.41178006E-07    1.45283884E-08
    1.46951225E-07    1.54333956E-08
    1.52837175E-07    1.63750314E-08
    1.58835624E-07    1.73540035E-08
    1.64946334E-07    1.83710180E-08
    1.71169064E-07    1.94267795E-08
    1.77503569E-07    2.05219910E-08
    1.83949599E-07    2.16573542E-08
    1.90506898E-07    2.28335689E-08
    1.97175209E-07    2.40513334E-08
    2.03954268E-07    2.53113445E-08
    2.10843808E-07    2.66142972E-08
    2.17843555E-07    2.79608847E-08
    2.24953235E-07    2.93517986E-08
    2.32172566E-07    3.07877289E-08
    2.39501263E-07    3.22693636E-08
    2.46939037E-07    3.37973889E-08
    2.54485595E-07    3.53724893E-08
    2.62140638E-07    3.69953474E-08
    2.69903864E-07    3.86666437E-08
    2.77774967E-07    4.03870572E-08
    2.85753635E-07    4.21572647E-08
    2.93839555E-07    4.39779410E-08
    3.02032406E-07    4.58497590E-08
    3.10331866E-07    4.77733895E-08
    3.18737607E-07    4.97495014E-08
    3.27249296E-07    5.17787615E-08
    3.35866598E-07    5.38618343E-08
    3.44589172E-07    5.59993824E-08
    3.53416675E-07    5.81920661E-08
    3.62348757E-07    6.04405437E-08
    3.71385066E-07    6.27454711E-08
    3.80525246E-07    6.51075021E-08
    3.89768935E-07    6.75272882E-08
    3.99115769E-07    7.00054787E-08
    4.08565378E-07    7.25427203E-08
    4.18117389E-07    7.51396578E-08
    4.27771426E-07    7.77969334E-08
    4.37527108E-07    8.05151868E-08
    4.47384048E-07    8.32950556E-08
    4.57341858E-07    8.61371748E-08
    4.67400145E-07    8.90421769E-08
    4.77558512E-07    9.20106920E-08
    4.87816557E-07    9.50433476E-08
    4.98173876E-07    9.81407688E-08
    5.08630060E-07    1.01303578E-07
    5.19184696E-07    1.04532395E-07
    5.29837367E-07    1.07827838E-07
    5.40587653E-07    1.11190520E-07
    5.51435129E-07    1.14621054E-07
    5.62379367E-07    1.18120049E-07
    5.73419936E-07    1.21688112E-07
    5.84556398E-07    1.25325847E-07
    5.95788315E-07    1.29033855E-07
    6.07115243E-07    1.32812734E-07
    6.18536735E-07    1.36663080E-07
    6.30052340E-07    1.40585485E-07
    6.41661603E-07    1.44580539E-07
    6.53364067E-07    1.48648830E-07
    6.65159268E-07    1.52790942E-07
    6.77046742E-07    1.57007456E-07
    6.89026019E-07    1.61298949E-07
    7.01096625E-07    1.65665998E-07
    7.13258086E-07    1.70109175E-07
    7.25509920E-07    1.74629049E-07
    7.37851644E-07    1.79226186E-07
    7.50282770E-07    1.83901151E-07
    7.62802808E-07    1.88654502E-07
    7.75411264E-07    1.93486797E-07
    7.88107639E-07    1.98398590E-07
    8.00891433E-07    2.03390432E-07
    8.13762141E-07    2.08462870E-07
    8.26719254E-07    2.13616449E-07
    8.39762262E-07    2.18851711E-07
    8.52890648E-07    2.24169193E-07
    8.66103896E-07    2.29569430E-07
    8.79401483E-07    2.35052954E-07
    8.92782884E-07    2.40620293E-07
    9.06247572E-07    2.46271971E-07
    9.19795014E-07    2.52008512E-07
    9.33424675E-07    2.57830432E-07
    9.47136018E-07    2.63738247E-07
    9.60928501E-07    2.69732468E-07
    9.74801580E-07    2.75813604E-07
    9.88754707E-07    2.81982159E-07
    1.00278733E-06    2.88238634E-07
    1.01689890E-06    2.94583527E-07
    1.03108885E-06    3.01017333E-07
    1.04535663E-06    3.07540542E-07
    1.05970167E-06    3.14153640E-07
    1.07412341E-06    3.20857113E-07
    1.08862128E-06    3.27651440E-07
    1.10319470E-06    3.34537098E-07
    1.11784309E-06    3.41514559E-07
    1.13256589E-06    3.48584292E-07
    1.14736251E-06    3.55746764E-07
    1.16223237E-06    3.63002437E-07
    1.17717487E-06    3.70351768E-07
    1.19218943E-06    3.77795213E-07
    1.20727546E-06    3.85333222E-07
    1.22243236E-06    3.92966242E-07
    1.23765953E-06    4.00694717E-07
    1.25295637E-06    4.08519086E-07
    1.26832228E-06    4.16439786E-07
    1.28375665E-06    4.24457248E-07
    1.29925887E-06    4.32571900E-07
    1.31482832E-06    4.40784168E-07
    1.33046441E-06    4.49094471E-07
    1.34616649E-06    4.57503226E-07
    1.36193397E-06    4.66010846E-07
    1.37776621E-06    4.74617739E-07
    1.39366259E-06    4.83324312E-07
    1.40962248E-06    4.92130964E-07
    1.42564525E-06    5.01038093E-07
    1.44173028E-06    5.10046092E-07
    1.45787691E-06    5.19155351E-07
    1.47408453E-06    5.28366253E-07
    1.49035248E-06    5.37679181E-07
    1.50668013E-06    5.47094511E-07
    1.52306682E-06    5.56612616E-07
    1.53951192E-06    5.66233866E-07
    1.55601477E-06    5.75958625E-07
    1.57257473E-06    5.85787255E-07
    1.58919113E-06    5.95720111E-07
    1.60586333E-06    6.05757547E-07
    1.62259066E-06    6.15899911E-07
    1.63937247E-06    6.26147547E-07
    1.65620809E-06    6.36500796E-07
    1.67309685E-06    6.46959993E-07
    1.69003810E-06    6.57525470E-07
    1.70703115E-06    6.68197556E-07
    1.72407535E-06    6.78976573E-07
    1.74117002E-06    6.89862840E-07
    1.75831447E-06    7.00856673E-07
    1.77550805E-06    7.11958383E-07
    1.79275006E-06    7.23168275E-07
    1.81003983E-06    7.34486652E-07
    1.82737667E-06    7.45913812E-07
    1.84475990E-06    7.57450048E-07
    1.86218883E-06    7.69095651E-07
    1.87966278E-06    7.80850904E-07
    1.89718106E-06    7.92716088E-07
    1.91474297E-06    8.04691481E-07
    1.93234782E-06    8.16777353E-07
    1.94999491E-06    8.28973972E-07
    1.96768355E-06    8.41281602E-07
    1.98541305E-06    8.53700502E-07
    2.00318269E-06    8.66230925E-07
    2.02099179E-06    8.78873122E-07
    2.03883963E-06    8.91627339E-07
    2.05672551E-06    9.04493817E-07
    2.07464872E-06    9.17472793E-07
    2.09260857E-06    9.30564498E-07
    2.11060433E-06    9.43769162E-07
    2.12863530E-06    9.57087006E-07
    2.14670077E-06    9.70518252E-07
    2.16480002E-06    9.84063111E-07
    2.18293234E-06    9.97721796E-07
    2.20109701E-06    1.01149451E-06
    2.21929332E-06    1.02538146E-06
    2.23752054E-06    1.03938283E-06
    2.25577797E-06    1.05349883E-06
    2.27406487E-06    1.06772963E-06
    2.29238052E-06    1.08207542E-06
    2.31072421E-06    1.09653638E-06
    2.32909520E-06    1.11111268E-06
    2.34749278E-06    1.12580450E-06
    2.36591622E-06    1.14061199E-06
    2.38436478E-06    1.15553532E-06
    2.40283774E-06    1.17057464E-06
    2.42133438E-06    1.18573010E-06
    2.43985395E-06    1.20100185E-06
    2.45839574E-06    1.21639004E-06
    2.47695900E-06    1.23189479E-06
    2.49554301E-06    1.24751625E-06
    2.51414704E-06    1.26325453E-06
    2.53277033E-06    1.27910977E-06
    2.55141217E-06    1.29508208E-06
    2.57007182E-06    1.31117157E-06
    2.58874854E-06    1.32737836E-06
    2.60744158E-06    1.34370255E-06
    2.62615023E-06    1.36014424E-06
    2.64487372E-06    1.37670353E-06
    2.66361134E-06    1.39338051E-06
    2.68236233E-06    1.41017526E-06
    2.70112595E-06    1.42708786E-06
    2.71990147E-06    1.44411840E-06
    2.73868815E-06    1.46126694E-06
    2.75748524E-06    1.47853355E-06
    2.77629200E-06    1.49591830E-06
    2.79510769E-06    1.51342124E-06
    2.81393156E-06    1.53104243E-06
    2.83276288E-06    1.54878192E-06
    2.85160089E-06    1.56663975E-06
    2.87044486E-06    1.58461596E-06
    2.88929404E-06    1.60271059E-06
    2.90814769E-06    1.62092366E-06
    2.92700506E-06    1.63925521E-06
    2.94586541E-06    1.65770525E-06
    2.96472799E-06    1.67627379E-06
    2.98359206E-06    1.69496086E-06
    3.00245688E-06    1.71376646E-06
    3.02132170E-06    1.73269059E-06
    3.04018577E-06    1.75173325E-06
    3.05904835E-06    1.77089443E-06
    3.07790869E-06    1.79017411E-06
    3.09676606E-06    1.80957230E-06
    3.11561971E-06    1.82908895E-06
    3.13446888E-06    1.84872405E-06
    3.15331285E-06    1.86847756E-06
    3.17215086E-06    1.88834946E-06
    3.19098217E-06    1.90833970E-06
    3.20980604E-06    1.92844823E-06
    3.22862172E-06    1.94867501E-06
    3.24742847E-06    1.96901999E-06
    3.26622555E-06    1.98948310E-06
    3.28501222E-06    2.01006428E-06
    3.30378773E-06    2.03076347E-06
    3.32255135E-06    2.05158059E-06
    3.34130233E-06    2.07251557E-06
    3.36003993E-06    2.09356831E-06
    3.37876342E-06    2.11473875E-06
    3.39747205E-06    2.13602678E-06
    3.41616508E-06    2.15743231E-06
    3.43484179E-06    2.17895524E-06
    3.45350142E-06    2.20059547E-06
    3.47214325E-06    2.22235288E-06
    3.49076653E-06    2.24422736E-06
    3.50937054E-06    2.26621879E-06
    3.52795453E-06    2.28832705E-06
    3.54651778E-06    2.31055202E-06
    3.56505955E-06    2.33289355E-06
    3.58357911E-06    2.35535151E-06
    3.60207573E-06    2.37792576E-06
    3.62054868E-06    2.40061616E-06
    3.63899722E-06    2.42342254E-06
    3.65742064E-06    2.44634477E-06
    3.67581820E-06    2.46938266E-06
    3.69418918E-06    2.49253607E-06
    3.71253284E-06    2.51580482E-06
    3.73084848E-06    2.53918874E-06
    3.74913536E-06    2.56268765E-06
    3.76739276E-06    2.58630136E-06
    3.78561997E-06    2.61002969E-06
    3.80381626E-06    2.63387245E-06
    3.82198091E-06    2.65782944E-06
    3.84011321E-06    2.68190046E-06
    3.85821244E-06    2.70608530E-06
    3.87627789E-06    2.73038376E-06
    3.89430884E-06    2.75479561E-06
    3.91230458E-06    2.77932065E-06
    3.93026440E-06    2.80395864E-06
    3.94818759E-06    2.82870937E-06
    3.96607345E-06    2.85357258E-06
    3.98392127E-06    2.87854806E-06
    4.00173035E-06    2.90363556E-06
    4.01949997E-06    2.92883483E-06
    4.03722944E-06    2.95414562E-06
    4.05491806E-06    2.97956768E-06
    4.07256514E-06    3.00510075E-06
    4.09016996E-06    3.03074457E-06
    4.10773185E-06    3.05649886E-06
    4.12525011E-06    3.08236336E-06
    4.14272403E-06    3.10833780E-06
    4.16015295E-06    3.13442188E-06
    4.17753616E-06    3.16061532E-06
    4.19487298E-06    3.18691784E-06
    4.21216273E-06    3.21332914E-06
    4.22940472E-06    3.23984893E-06
    4.24659827E-06    3.26647690E-06
    4.26374271E-06    3.29321274E-06
    4.28083735E-06    3.32005615E-06
    4.29788153E-06    3.34700680E-06
    4.31487457E-06    3.37406439E-06
    4.33181580E-06    3.40122858E-06
    4.34870454E-06    3.42849905E-06
    4.36554015E-06    3.45587547E-06
    4.38232193E-06    3.48335750E-06
    4.39904925E-06    3.51094480E-06
    4.41572143E-06    3.53863703E-06
    4.43233782E-06    3.56643383E-06
    4.44889776E-06    3.59433486E-06
    4.46540060E-06    3.62233976E-06
    4.48184569E-06    3.65044817E-06
    4.49823237E-06    3.67865972E-06
    4.51456000E-06    3.70697404E-06
    4.53082794E-06    3.73539076E-06
    4.54703554E-06    3.76390951E-06
    4.56318217E-06    3.79252990E-06
    4.57926719E-06    3.82125155E-06
    4.59528995E-06    3.85007407E-06
    4.61124983E-06    3.87899706E-06
    4.62714621E-06    3.90802013E-06
    4.64297844E-06    3.93714288E-06
    4.65874591E-06    3.96636490E-06
    4.67444800E-06    3.99568579E-06
    4.69008408E-06    4.02510512E-06
    4.70565353E-06    4.05462249E-06
    4.72115575E-06    4.08423747E-06
    4.73659012E-06    4.11394964E-06
    4.75195603E-06    4.14375857E-06
    4.76725287E-06    4.17366383E-06
    4.78248004E-06    4.20366498E-06
    4.79763695E-06    4.23376159E-06
    4.81272298E-06    4.26395321E-06
    4.82773755E-06    4.29423939E-06
    4.84268006E-06    4.32461968E-06
    4.85754992E-06    4.35509362E-06
    4.87234655E-06    4.38566077E-06
    4.88706937E-06    4.41632065E-06
    4.90171778E-06    4.44707281E-06
    4.91629121E-06    4.47791677E-06
    4.93078910E-06    4.50885205E-06
    4.94521085E-06    4.53987819E-06
    4.95955591E-06    4.57099470E-06
    4.97382371E-06    4.60220110E-06
    4.98801369E-06    4.63349690E-06
    5.00212528E-06    4.66488162E-06
    5.01615793E-06    4.69635474E-06
    5.03011109E-06    4.72791579E-06
    5.04398419E-06    4.75956426E-06
    5.05777671E-06    4.79129964E-06
    5.07148808E-06    4.82312142E-06
    5.08511778E-06    4.85502909E-06
    5.09866526E-06    4.88702215E-06
    5.11212998E-06    4.91910006E-06
    5.12551142E-06    4.95126232E-06
    5.13880905E-06    4.98350839E-06
    5.15202234E-06    5.01583774E-06
    5.16515077E-06    5.04824985E-06
    5.17819383E-06    5.08074417E-06
    5.19115099E-06    5.11332018E-06
    5.20402175E-06    5.14597732E-06
    5.21680560E-06    5.17871506E-06
    5.22950203E-06    5.21153285E-06
    5.24211054E-06    5.24443014E-06
    5.25463064E-06    5.27740637E-06
    5.26706183E-06    5.31046098E-06
    5.27940362E-06    5.34359342E-06
    5.29165552E-06    5.37680312E-06
    5.30381705E-06    5.41008952E-06
    5.31588773E-06    5.44345205E-06
    5.32786708E-06    5.47689012E-06
    5.33975463E-06    5.51040318E-06
    5.35154991E-06    5.54399064E-06
    5.36325245E-06    5.57765192E-06
    5.37486180E-06    5.61138643E-06
    5.38637749E-06    5.64519359E-06
    5.39779907E-06    5.67907281E-06
    5.40912608E-06    5.71302350E-06
    5.42035809E-06    5.74704506E-06
    5.43149465E-06    5.78113688E-06
    5.44253532E-06    5.81529838E-06
    5.45347966E-06    5.84952895E-06
    5.46432724E-06    5.88382797E-06
    5.47507763E-06    5.91819485E-06
    5.48573041E-06    5.95262897E-06
    5.49628515E-06    5.98712971E-06
    5.50674145E-06    6.02169646E-06
    5.51709889E-06    6.05632859E-06
    5.52735705E-06    6.09102549E-06
    5.53751554E-06    6.12578653E-06
    5.54757395E-06    6.16061108E-06
    5.55753189E-06    6.19549852E-06
    5.56738896E-06    6.23044820E-06
    5.57714478E-06    6.26545950E-06
    5.58679895E-06    6.30053177E-06
    5.59635110E-06    6.33566439E-06
    5.60580085E-06    6.37085670E-06
    5.61514783E-06    6.40610805E-06
    5.62439167E-06    6.44141782E-06
    5.63353200E-06    6.47678534E-06
    5.64256846E-06    6.51220996E-06
    5.65150070E-06    6.54769103E-06
