                 x                 y
0.00000000E+00    0.00000000E+00
1.18414975E-06    3.72378054E-08
2.36361096E-06    1.48802915E-07
3.53371397E-06    3.34251023E-07
4.68982685E-06    5.92843651E-07
5.82737397E-06    9.23551193E-07
6.94185448E-06    1.32505716E-06
8.02886036E-06    1.79576357E-06
9.08409409E-06    2.33379756E-06
1.01033859E-05    2.93701904E-06
1.10827104E-05    3.60302949E-06
1.20182027E-05    4.32918176E-06
1.29061736E-05    5.11259091E-06
1.37431245E-05    5.95014602E-06
1.45257611E-05    6.83852278E-06
1.52510061E-05    7.77419711E-06
1.59160117E-05    8.75345940E-06
1.65181705E-05    9.77242952E-06
1.70551254E-05    1.08270726E-05
1.75247792E-05    1.19132150E-05
1.79253019E-05    1.30265617E-05
1.82551382E-05    1.41627126E-05
1.85130128E-05    1.53171811E-05
1.86979357E-05    1.64854113E-05
1.88092049E-05    1.76627963E-05
1.88464095E-05    1.88446965E-05
1.88094302E-05    2.00264582E-05
1.86984400E-05    2.12034312E-05
1.85139027E-05    2.23709881E-05
1.82565706E-05    2.35245414E-05
1.79274814E-05    2.46595623E-05
1.75279535E-05    2.57715977E-05
1.70595806E-05    2.68562878E-05
1.65242251E-05    2.79093829E-05
1.59240103E-05    2.89267600E-05
1.52613119E-05    2.99044384E-05
1.45387485E-05    3.08385951E-05
1.37591711E-05    3.17255794E-05
1.29256517E-05    3.25619271E-05
1.20414712E-05    3.33443735E-05
1.11101067E-05    3.40698657E-05
1.01352174E-05    3.47355744E-05
9.12063072E-06    3.53389047E-05
8.07032722E-06    3.58775056E-05
6.98842517E-06    3.63492792E-05
5.87916456E-06    3.67523883E-05
4.74689074E-06    3.70852638E-05
3.59603765E-06    3.73466100E-05
2.43111067E-06    3.75354100E-05
1.25666935E-06    3.76509290E-05
7.73097897E-08    3.76927176E-05
-1.10235296E-06    3.76606131E-05
-2.27770269E-06    3.75547404E-05
-3.44413977E-06    3.73755113E-05
-4.59709879E-06    3.71236229E-05
-5.73206620E-06    3.68000554E-05
-6.84459761E-06    3.64060678E-05
-7.93033497E-06    3.59431938E-05
-8.98502340E-06    3.54132356E-05
-1.00045276E-05    3.48182574E-05
-1.09848479E-05    3.41605773E-05
-1.19221357E-05    3.34427588E-05
-1.28127088E-05    3.26676010E-05
-1.36530653E-05    3.18381281E-05
-1.44398975E-05    3.09575778E-05
-1.51701053E-05    3.00293891E-05
-1.58408078E-05    2.90571889E-05
-1.64493551E-05    2.80447786E-05
-1.69933390E-05    2.69961193E-05
-1.74706024E-05    2.59153163E-05
-1.78792482E-05    2.48066038E-05
-1.82176470E-05    2.36743284E-05
-1.84844439E-05    2.25229320E-05
-1.86785640E-05    2.13569348E-05
-1.87992174E-05    2.01809178E-05
-1.88459022E-05    1.89995045E-05
-1.88184075E-05    1.78173432E-05
-1.87168141E-05    1.66390887E-05
-1.85414950E-05    1.54693834E-05
-1.82931140E-05    1.43128400E-05
