                 x                 y
0.00000000E+00    0.00000000E+00
1.18532307E-06    0.00000000E+00
2.36366141E-06    7.40371817E-08
3.53043173E-06    2.21238996E-07
4.68107998E-06    4.40438345E-07
5.81110537E-06    7.30164780E-07
6.91608684E-06    1.08863862E-06
7.99171150E-06    1.51376846E-06
9.03380454E-06    2.00315236E-06
1.00383601E-05    2.55408312E-06
1.10015725E-05    3.16355785E-06
1.19198667E-05    3.82829183E-06
1.27899283E-05    4.54473677E-06
1.36087312E-05    5.30910334E-06
1.43735629E-05    6.11738762E-06
1.50820470E-05    6.96540120E-06
1.57321611E-05    7.84880433E-06
1.63222517E-05    8.76314165E-06
1.68510431E-05    9.70387963E-06
1.73176429E-05    1.06664453E-05
1.77215415E-05    1.16462649E-05
1.80626069E-05    1.26388028E-05
1.83410749E-05    1.36395984E-05
1.85575349E-05    1.46443015E-05
1.87129111E-05    1.56487055E-05
1.88084407E-05    1.66487765E-05
1.88456486E-05    1.76406803E-05
1.88263198E-05    1.86208041E-05
1.87524704E-05    1.95857755E-05
1.86263172E-05    2.05324760E-05
1.84502461E-05    2.14580522E-05
1.82267823E-05    2.23599208E-05
1.79585592E-05    2.32357721E-05
1.76482899E-05    2.40835682E-05
1.72987391E-05    2.49015391E-05
1.69126977E-05    2.56881760E-05
1.64929588E-05    2.64422211E-05
1.60422962E-05    2.71626573E-05
1.55634451E-05    2.78486944E-05
1.50590858E-05    2.84997554E-05
1.45318285E-05    2.91154616E-05
1.39842015E-05    2.96956166E-05
1.34186413E-05    3.02401911E-05
1.28374845E-05    3.07493070E-05
1.22429619E-05    3.12232219E-05
1.16371940E-05    3.16623139E-05
1.10221888E-05    3.20670677E-05
1.03998399E-05    3.24380605E-05
9.77192700E-06    3.27759491E-05
9.14011658E-06    3.30814577E-05
8.50596382E-06    3.33553670E-05
7.87091530E-06    3.35985036E-05
7.23631223E-06    3.38117307E-05
6.60339416E-06    3.39959394E-05
5.97330310E-06    3.41520412E-05
5.34708790E-06    3.42809606E-05
4.72570876E-06    3.43836299E-05
4.11004195E-06    3.44609828E-05
3.50088447E-06    3.45139503E-05
2.89895877E-06    3.45434564E-05
2.30491739E-06    3.45504145E-05
1.71934746E-06    3.45357246E-05
1.14277516E-06    3.45002705E-05
5.75669951E-07    3.44449181E-05
1.84487149E-08    3.43705133E-05
-5.28520356E-07    3.42778809E-05
-1.06491401E-06    3.41678235E-05
-1.59045039E-06    3.40411207E-05
-2.10488568E-06    3.38985286E-05
-2.60801096E-06    3.37407794E-05
-3.09964924E-06    3.35685814E-05
