                 x                 y
0.00000000E+00    0.00000000E+00
1.18532307E-07    0.00000000E+00
2.37057594E-07    7.44716346E-10
3.55571185E-07    2.23406084E-09
4.74068399E-07    4.46791589E-09
5.92544561E-07    7.44613448E-09
7.10994992E-07    1.11685402E-08
8.29415017E-07    1.56349271E-08
9.47799960E-07    2.08450600E-08
1.06614515E-06    2.67986741E-08
1.18444591E-06    3.34954753E-08
1.30269756E-06    4.09351398E-08
1.42089546E-06    4.91173146E-08
1.53903491E-06    5.80416171E-08
1.65711126E-06    6.77076354E-08
1.77511985E-06    7.81149280E-08
1.89305602E-06    8.92630240E-08
2.01091510E-06    1.01151423E-07
2.12869244E-06    1.13779595E-07
2.24638340E-06    1.27146982E-07
2.36398332E-06    1.41252994E-07
2.48148756E-06    1.56097013E-07
2.59889147E-06    1.71678392E-07
2.71619043E-06    1.87996454E-07
2.83337979E-06    2.05050494E-07
2.95045493E-06    2.22839774E-07
3.06741122E-06    2.41363531E-07
3.18424404E-06    2.60620969E-07
3.30094878E-06    2.80611266E-07
3.41752083E-06    3.01333569E-07
3.53395557E-06    3.22786995E-07
3.65024842E-06    3.44970633E-07
3.76639477E-06    3.67883542E-07
3.88239005E-06    3.91524752E-07
3.99822966E-06    4.15893265E-07
4.11390903E-06    4.40988052E-07
4.22942358E-06    4.66808056E-07
4.34476877E-06    4.93352190E-07
4.45994002E-06    5.20619339E-07
4.57493279E-06    5.48608358E-07
4.68974253E-06    5.77318074E-07
4.80436471E-06    6.06747285E-07
4.91879481E-06    6.36894758E-07
5.03302830E-06    6.67759234E-07
5.14706066E-06    6.99339423E-07
5.26088739E-06    7.31634008E-07
5.37450401E-06    7.64641642E-07
5.48790601E-06    7.98360948E-07
5.60108892E-06    8.32790524E-07
5.71404826E-06    8.67928936E-07
5.82677958E-06    9.03774723E-07
5.93927843E-06    9.40326395E-07
6.05154036E-06    9.77582433E-07
6.16356093E-06    1.01554129E-06
6.27533572E-06    1.05420139E-06
6.38686032E-06    1.09356114E-06
6.49813033E-06    1.13361889E-06
6.60914134E-06    1.17437299E-06
6.71988899E-06    1.21582175E-06
6.83036889E-06    1.25796346E-06
6.94057668E-06    1.30079637E-06
7.05050801E-06    1.34431870E-06
7.16015855E-06    1.38852866E-06
7.26952396E-06    1.43342442E-06
7.37859993E-06    1.47900412E-06
7.48738216E-06    1.52526589E-06
7.59586635E-06    1.57220780E-06
7.70404822E-06    1.61982792E-06
7.81192350E-06    1.66812428E-06
7.91948794E-06    1.71709489E-06
8.02673730E-06    1.76673774E-06
8.13366734E-06    1.81705076E-06
8.24027386E-06    1.86803188E-06
8.34655264E-06    1.91967900E-06
8.45249949E-06    1.97199000E-06
8.55811025E-06    2.02496271E-06
8.66338074E-06    2.07859495E-06
8.76830683E-06    2.13288451E-06
8.87288437E-06    2.18782915E-06
8.97710924E-06    2.24342661E-06
9.08097735E-06    2.29967460E-06
9.18448459E-06    2.35657080E-06
9.28762690E-06    2.41411287E-06
9.39040021E-06    2.47229844E-06
9.49280048E-06    2.53112511E-06
9.59482368E-06    2.59059046E-06
9.69646580E-06    2.65069205E-06
9.79772283E-06    2.71142740E-06
9.89859080E-06    2.77279400E-06
9.99906574E-06    2.83478934E-06
1.00991437E-05    2.89741087E-06
1.01988207E-05    2.96065600E-06
1.02980929E-05    3.02452214E-06
1.03969564E-05    3.08900667E-06
1.04954073E-05    3.15410691E-06
1.05934417E-05    3.21982021E-06
1.06910558E-05    3.28614386E-06
1.07882457E-05    3.35307513E-06
1.08850076E-05    3.42061128E-06
1.09813378E-05    3.48874951E-06
1.10772324E-05    3.55748704E-06
1.11726878E-05    3.62682104E-06
1.12677001E-05    3.69674866E-06
1.13622656E-05    3.76726702E-06
1.14563807E-05    3.83837323E-06
1.15500416E-05    3.91006437E-06
1.16432448E-05    3.98233749E-06
1.17359864E-05    4.05518962E-06
1.18282630E-05    4.12861777E-06
1.19200709E-05    4.20261893E-06
1.20114066E-05    4.27719005E-06
1.21022663E-05    4.35232808E-06
1.21926467E-05    4.42802993E-06
1.22825442E-05    4.50429248E-06
1.23719553E-05    4.58111262E-06
1.24608765E-05    4.65848718E-06
1.25493042E-05    4.73641299E-06
1.26372352E-05    4.81488686E-06
1.27246659E-05    4.89390555E-06
1.28115930E-05    4.97346584E-06
1.28980131E-05    5.05356445E-06
1.29839228E-05    5.13419810E-06
1.30693188E-05    5.21536347E-06
1.31541977E-05    5.29705725E-06
1.32385564E-05    5.37927608E-06
1.33223914E-05    5.46201659E-06
1.34056996E-05    5.54527539E-06
1.34884777E-05    5.62904905E-06
1.35707225E-05    5.71333416E-06
1.36524308E-05    5.79812724E-06
1.37335996E-05    5.88342483E-06
1.38142256E-05    5.96922343E-06
1.38943057E-05    6.05551953E-06
1.39738368E-05    6.14230958E-06
1.40528159E-05    6.22959004E-06
1.41312400E-05    6.31735732E-06
1.42091060E-05    6.40560784E-06
1.42864108E-05    6.49433797E-06
1.43631516E-05    6.58354408E-06
1.44393255E-05    6.67322253E-06
1.45149293E-05    6.76336963E-06
1.45899604E-05    6.85398170E-06
1.46644157E-05    6.94505503E-06
1.47382925E-05    7.03658590E-06
1.48115879E-05    7.12857055E-06
1.48842992E-05    7.22100523E-06
1.49564234E-05    7.31388614E-06
1.50279580E-05    7.40720950E-06
1.50989001E-05    7.50097149E-06
1.51692471E-05    7.59516827E-06
1.52389963E-05    7.68979600E-06
1.53081450E-05    7.78485080E-06
1.53766906E-05    7.88032878E-06
1.54446306E-05    7.97622606E-06
1.55119623E-05    8.07253870E-06
1.55786832E-05    8.16926278E-06
1.56447908E-05    8.26639434E-06
1.57102825E-05    8.36392943E-06
1.57751560E-05    8.46186404E-06
1.58394087E-05    8.56019420E-06
1.59030383E-05    8.65891589E-06
1.59660424E-05    8.75802507E-06
1.60284186E-05    8.85751770E-06
1.60901646E-05    8.95738973E-06
1.61512780E-05    9.05763709E-06
1.62117566E-05    9.15825568E-06
1.62715982E-05    9.25924141E-06
1.63308004E-05    9.36059015E-06
1.63893612E-05    9.46229779E-06
1.64472783E-05    9.56436017E-06
1.65045496E-05    9.66677314E-06
1.65611730E-05    9.76953253E-06
1.66171464E-05    9.87263415E-06
1.66724677E-05    9.97607382E-06
1.67271349E-05    1.00798473E-05
1.67811460E-05    1.01839504E-05
1.68344990E-05    1.02883789E-05
1.68871920E-05    1.03931285E-05
1.69392230E-05    1.04981950E-05
1.69905902E-05    1.06035741E-05
1.70412917E-05    1.07092615E-05
1.70913256E-05    1.08152530E-05
1.71406902E-05    1.09215441E-05
1.71893836E-05    1.10281307E-05
1.72374042E-05    1.11350084E-05
1.72847502E-05    1.12421728E-05
1.73314199E-05    1.13496196E-05
1.73774116E-05    1.14573445E-05
1.74227237E-05    1.15653430E-05
1.74673547E-05    1.16736109E-05
1.75113029E-05    1.17821436E-05
1.75545668E-05    1.18909369E-05
1.75971448E-05    1.19999863E-05
1.76390355E-05    1.21092874E-05
1.76802375E-05    1.22188358E-05
1.77207492E-05    1.23286271E-05
1.77605694E-05    1.24386567E-05
1.77996965E-05    1.25489203E-05
1.78381294E-05    1.26594135E-05
1.78758666E-05    1.27701317E-05
1.79129069E-05    1.28810704E-05
1.79492491E-05    1.29922253E-05
1.79848918E-05    1.31035918E-05
1.80198340E-05    1.32151654E-05
1.80540744E-05    1.33269416E-05
1.80876120E-05    1.34389159E-05
1.81204456E-05    1.35510839E-05
1.81525742E-05    1.36634410E-05
1.81839966E-05    1.37759826E-05
1.82147120E-05    1.38887043E-05
1.82447193E-05    1.40016015E-05
1.82740175E-05    1.41146696E-05
1.83026058E-05    1.42279042E-05
1.83304832E-05    1.43413007E-05
1.83576489E-05    1.44548545E-05
1.83841020E-05    1.45685611E-05
1.84098418E-05    1.46824158E-05
1.84348675E-05    1.47964143E-05
1.84591783E-05    1.49105517E-05
1.84827735E-05    1.50248237E-05
1.85056525E-05    1.51392257E-05
1.85278145E-05    1.52537529E-05
1.85492590E-05    1.53684009E-05
1.85699854E-05    1.54831651E-05
1.85899931E-05    1.55980409E-05
1.86092817E-05    1.57130237E-05
1.86278504E-05    1.58281089E-05
1.86456991E-05    1.59432920E-05
1.86628271E-05    1.60585682E-05
1.86792340E-05    1.61739331E-05
1.86949196E-05    1.62893820E-05
1.87098834E-05    1.64049103E-05
1.87241251E-05    1.65205135E-05
1.87376445E-05    1.66361869E-05
1.87504412E-05    1.67519259E-05
1.87625152E-05    1.68677260E-05
1.87738660E-05    1.69835825E-05
1.87844937E-05    1.70994909E-05
1.87943980E-05    1.72154464E-05
1.88035789E-05    1.73314447E-05
1.88120362E-05    1.74474809E-05
1.88197700E-05    1.75635506E-05
1.88267802E-05    1.76796492E-05
1.88330668E-05    1.77957720E-05
1.88386299E-05    1.79119145E-05
1.88434695E-05    1.80280720E-05
1.88475858E-05    1.81442400E-05
1.88509789E-05    1.82604140E-05
1.88536489E-05    1.83765893E-05
1.88555961E-05    1.84927613E-05
1.88568207E-05    1.86089255E-05
1.88573229E-05    1.87250772E-05
1.88571030E-05    1.88412120E-05
1.88561613E-05    1.89573253E-05
1.88544982E-05    1.90734125E-05
1.88521141E-05    1.91894690E-05
1.88490093E-05    1.93054902E-05
1.88451843E-05    1.94214718E-05
1.88406395E-05    1.95374090E-05
1.88353755E-05    1.96532974E-05
1.88293927E-05    1.97691323E-05
1.88226918E-05    1.98849094E-05
1.88152733E-05    2.00006241E-05
1.88071377E-05    2.01162718E-05
1.87982858E-05    2.02318480E-05
1.87887183E-05    2.03473482E-05
1.87784357E-05    2.04627680E-05
1.87674389E-05    2.05781029E-05
1.87557285E-05    2.06933483E-05
1.87433055E-05    2.08084997E-05
1.87301706E-05    2.09235528E-05
1.87163246E-05    2.10385030E-05
1.87017684E-05    2.11533458E-05
1.86865029E-05    2.12680769E-05
1.86705291E-05    2.13826918E-05
1.86538479E-05    2.14971860E-05
1.86364602E-05    2.16115552E-05
1.86183672E-05    2.17257949E-05
1.85995698E-05    2.18399006E-05
1.85800691E-05    2.19538681E-05
1.85598663E-05    2.20676929E-05
1.85389624E-05    2.21813706E-05
1.85173586E-05    2.22948969E-05
1.84950561E-05    2.24082674E-05
1.84720560E-05    2.25214777E-05
1.84483598E-05    2.26345235E-05
1.84239685E-05    2.27474005E-05
1.83988835E-05    2.28601043E-05
1.83731062E-05    2.29726307E-05
1.83466378E-05    2.30849753E-05
1.83194798E-05    2.31971339E-05
1.82916336E-05    2.33091021E-05
1.82631005E-05    2.34208757E-05
1.82338821E-05    2.35324505E-05
1.82039798E-05    2.36438221E-05
1.81733952E-05    2.37549865E-05
1.81421297E-05    2.38659393E-05
1.81101850E-05    2.39766763E-05
1.80775627E-05    2.40871933E-05
1.80442643E-05    2.41974863E-05
1.80102915E-05    2.43075509E-05
1.79756460E-05    2.44173830E-05
1.79403295E-05    2.45269786E-05
1.79043437E-05    2.46363334E-05
1.78676904E-05    2.47454433E-05
1.78303712E-05    2.48543043E-05
1.77923882E-05    2.49629122E-05
1.77537429E-05    2.50712629E-05
1.77144374E-05    2.51793525E-05
1.76744735E-05    2.52871768E-05
1.76338531E-05    2.53947319E-05
1.75925780E-05    2.55020136E-05
1.75506504E-05    2.56090181E-05
1.75080721E-05    2.57157413E-05
1.74648452E-05    2.58221791E-05
1.74209716E-05    2.59283278E-05
1.73764535E-05    2.60341833E-05
1.73312929E-05    2.61397417E-05
1.72854919E-05    2.62449990E-05
1.72390527E-05    2.63499515E-05
1.71919773E-05    2.64545951E-05
1.71442680E-05    2.65589261E-05
1.70959270E-05    2.66629406E-05
1.70469564E-05    2.67666347E-05
1.69973585E-05    2.68700047E-05
1.69471356E-05    2.69730467E-05
1.68962900E-05    2.70757570E-05
1.68448240E-05    2.71781318E-05
1.67927399E-05    2.72801673E-05
1.67400401E-05    2.73818599E-05
1.66867270E-05    2.74832057E-05
1.66328029E-05    2.75842011E-05
1.65782703E-05    2.76848425E-05
1.65231317E-05    2.77851261E-05
1.64673894E-05    2.78850484E-05
1.64110461E-05    2.79846056E-05
1.63541042E-05    2.80837943E-05
1.62965663E-05    2.81826107E-05
1.62384348E-05    2.82810514E-05
1.61797125E-05    2.83791127E-05
1.61204019E-05    2.84767912E-05
1.60605055E-05    2.85740834E-05
1.60000262E-05    2.86709857E-05
1.59389664E-05    2.87674946E-05
1.58773290E-05    2.88636068E-05
1.58151165E-05    2.89593187E-05
1.57523318E-05    2.90546271E-05
1.56889776E-05    2.91495283E-05
1.56250566E-05    2.92440192E-05
