                 x                 y
   -8.18783866E-01   -5.77157944E-01
   -7.81009719E-01   -6.27266871E-01
   -7.40168313E-01   -6.74912225E-01
   -6.96419690E-01   -7.19906563E-01
   -6.49935329E-01   -7.62072792E-01
   -6.00897481E-01   -8.01244856E-01
   -5.49498462E-01   -8.37268397E-01
   -4.95939910E-01   -8.70001361E-01
   -4.40431999E-01   -8.99314566E-01
   -3.83192627E-01   -9.25092210E-01
   -3.24446559E-01   -9.47232339E-01
   -2.64424559E-01   -9.65647252E-01
   -2.03362486E-01   -9.80263856E-01
   -1.41500370E-01   -9.91023963E-01
   -7.90814776E-02   -9.97884530E-01
   -1.63513514E-02   -1.00081784E+00
    4.64431484E-02   -9.99811619E-01
    1.09054818E-01   -9.94869099E-01
    1.71237081E-01   -9.86009017E-01
    2.32744963E-01   -9.73265547E-01
    2.93336059E-01   -9.56688186E-01
    3.52771490E-01   -9.36341560E-01
    4.10816852E-01   -9.12305187E-01
    4.67243145E-01   -8.84673167E-01
    5.21827680E-01   -8.53553825E-01
    5.74354969E-01   -8.19069287E-01
    6.24617578E-01   -7.81355009E-01
    6.72416962E-01   -7.40559244E-01
    7.17564247E-01   -6.96842468E-01
    7.59880994E-01   -6.50376743E-01
    7.99199909E-01   -6.01345043E-01
    8.35365512E-01   -5.49940535E-01
    8.68234763E-01   -4.96365811E-01
    8.97677633E-01   -4.40832092E-01
    9.23577630E-01   -3.83558386E-01
    9.45832261E-01   -3.24770625E-01
    9.64353450E-01   -2.64700761E-01
    9.79067889E-01   -2.03585851E-01
    9.89917335E-01   -1.41667112E-01
    9.96858841E-01   -7.91889578E-02
    9.99864932E-01   -1.63980312E-02
    9.98923714E-01    4.64577814E-02
    9.94038924E-01    1.09130336E-01
    9.85229911E-01    1.71372220E-01
    9.72531561E-01    2.32937737E-01
    9.55994155E-01    2.93583884E-01
    9.35683168E-01    3.53071320E-01
    9.11679002E-01    4.11165319E-01
    8.84076665E-01    4.67636699E-01
    8.52985389E-01    5.22262737E-01
    8.18528189E-01    5.74828047E-01
    7.80841370E-01    6.25125440E-01
    7.40073980E-01    6.72956738E-01
    6.96387210E-01    7.18133562E-01
    6.49953751E-01    7.60478072E-01
    6.00957103E-01    7.99823669E-01
    5.49590837E-01    8.36015646E-01
    4.96057828E-01    8.68911802E-01
    4.40569438E-01    8.98382988E-01
    3.83344681E-01    9.24313617E-01
    3.24609350E-01    9.46602110E-01
    2.64595116E-01    9.65161287E-01
    2.03538610E-01    9.79918704E-01
    1.41680491E-01    9.90816926E-01
    7.92644835E-02    9.97813746E-01
    1.65364234E-02    1.00088233E+00
   -4.62567168E-02    1.00001134E+00
   -1.08867800E-01    9.95204922E-01
   -1.71050495E-01    9.86482717E-01
   -2.32560248E-01    9.73879755E-01
   -2.93155239E-01    9.57446310E-01
   -3.52597327E-01    9.37247693E-01
   -4.10652988E-01    9.13363980E-01
   -4.67094220E-01    8.85889693E-01
   -5.21699436E-01    8.54933420E-01
   -5.74254328E-01    8.20617375E-01
   -6.24552696E-01    7.83076919E-01
   -6.72397256E-01    7.42460016E-01
   -7.17600397E-01    6.98926652E-01
   -7.59984917E-01    6.52648203E-01
   -7.99384703E-01    6.03806756E-01
   -8.35645376E-01    5.52594400E-01
   -8.68624886E-01    4.99212469E-01
   -8.98194064E-01    4.43870751E-01
   -9.24237116E-01    3.86786673E-01
   -9.46652071E-01    3.28184448E-01
   -9.65351175E-01    2.68294201E-01
   -9.80261227E-01    2.07351071E-01
   -9.91323865E-01    1.45594297E-01
   -9.98495783E-01    8.32662838E-02
   -1.00174891E+00    2.06116610E-02
   -1.00107049E+00   -4.21236705E-02
   -9.96463186E-01   -1.04693494E-01
   -9.87945004E-01   -1.66852236E-01
   -9.75549272E-01   -2.28355920E-01
   -9.59324488E-01   -2.88963117E-01
   -9.39334146E-01   -3.48435886E-01
   -9.15656485E-01   -4.06540697E-01
   -8.88384189E-01   -4.63049349E-01
   -8.57624034E-01   -5.17739851E-01
   -8.23496472E-01   -5.70397294E-01
   -7.86135170E-01   -6.20814694E-01
   -7.45686491E-01   -6.68793794E-01
   -7.02308934E-01   -7.14145848E-01
   -6.56172516E-01   -7.56692359E-01
   -6.07458117E-01   -7.96265784E-01
   -5.56356781E-01   -8.32710192E-01
   -5.03068969E-01   -8.65881879E-01
   -4.47803788E-01   -8.95649942E-01
   -3.90778173E-01   -9.21896797E-01
   -3.32216046E-01   -9.44518647E-01
   -2.72347441E-01   -9.63425899E-01
   -2.11407605E-01   -9.78543527E-01
   -1.49636082E-01   -9.89811374E-01
   -8.72757733E-02   -9.97184403E-01
   -2.45719852E-02   -1.00063288E+00
    3.82285339E-02   -1.00014250E+00
    1.00878563E-01   -9.95714469E-01
    1.63131384E-01   -9.87365496E-01
    2.24741751E-01   -9.75127744E-01
    2.85466862E-01   -9.59048711E-01
    3.45067318E-01   -9.39191062E-01
    4.03308070E-01   -9.15632383E-01
    4.59959355E-01   -8.88464891E-01
    5.14797602E-01   -8.57795073E-01
    5.67606329E-01   -8.23743282E-01
    6.18176998E-01   -7.86443263E-01
    6.66309851E-01   -7.46041632E-01
    7.11814704E-01   -7.02697304E-01
    7.54511712E-01   -6.56580869E-01
    7.94232081E-01   -6.07873919E-01
    8.30818750E-01   -5.56768333E-01
    8.64127020E-01   -5.03465523E-01
    8.94025130E-01   -4.48175630E-01
    9.20394790E-01   -3.91116698E-01
    9.43131656E-01   -3.32513806E-01
    9.62145747E-01   -2.72598176E-01
    9.77361809E-01   -2.11606252E-01
    9.88719617E-01   -1.49778764E-01
    9.96174216E-01   -8.73597634E-02
    9.99696105E-01   -2.45956594E-02
    9.99271351E-01    3.82657681E-02
    9.94901652E-01    1.00976353E-01
    9.86604321E-01    1.63288531E-01
    9.74412223E-01    2.24956327E-01
    9.58373640E-01    2.85736334E-01
    9.38552075E-01    3.45388679E-01
    9.15026000E-01    4.03677981E-01
