                 x                 y
    0.00000000E+00    0.00000000E+00
    0.00000000E+00    0.00000000E+00
    1.18532307E-08    0.00000000E+00
    3.54898447E-08    7.40371817E-10
    7.07941621E-08    2.95276178E-09
    1.17604962E-07    7.35714523E-09
    1.75716016E-07    1.46587930E-08
    2.44876884E-07    2.55451793E-08
    3.24793999E-07    4.06828639E-08
    4.15132044E-07    6.07143874E-08
    5.15515646E-07    8.62552186E-08
    6.25531370E-07    1.17890797E-07
    7.44730037E-07    1.56173715E-07
    8.72629320E-07    2.01621083E-07
    1.00871663E-06    2.54712117E-07
    1.15245226E-06    3.15885993E-07
    1.30327273E-06    3.85540005E-07
    1.46059434E-06    4.64028048E-07
    1.62381686E-06    5.51659465E-07
    1.79232729E-06    6.48698261E-07
    1.96550372E-06    7.55362713E-07
    2.14271913E-06    8.71825363E-07
    2.32334520E-06    9.98213391E-07
    2.50675595E-06    1.13460937E-06
    2.69233130E-06    1.28105239E-06
    2.87946041E-06    1.43753944E-06
    3.06754482E-06    1.60402721E-06
    3.25600130E-06    1.78043401E-06
    3.44426450E-06    1.96664205E-06
    3.63178921E-06    2.16249981E-06
    3.81805238E-06    2.36782457E-06
    4.00255484E-06    2.58240509E-06
    4.18482266E-06    2.80600430E-06
    4.36440825E-06    3.03836202E-06
    4.54089115E-06    3.27919770E-06
    4.71387854E-06    3.52821309E-06
    4.88300552E-06    3.78509485E-06
    5.04793511E-06    4.04951706E-06
    5.20835807E-06    4.32114364E-06
    5.36399252E-06    4.59963058E-06
    5.51458338E-06    4.88462813E-06
    5.65990167E-06    5.17578275E-06
    5.79974368E-06    5.47273892E-06
    5.93393009E-06    5.77514083E-06
    6.06230494E-06    6.08263390E-06
    6.18473456E-06    6.39486612E-06
    6.30110650E-06    6.71148926E-06
    6.41132839E-06    7.03215993E-06
    6.51532678E-06    7.35654054E-06
    6.61304605E-06    7.68430003E-06
    6.70444722E-06    8.01511460E-06
    6.78950686E-06    8.34866827E-06
    6.86821601E-06    8.68465331E-06
    6.94057913E-06    9.02277062E-06
    7.00661308E-06    9.36273001E-06
    7.06634611E-06    9.70425042E-06
    7.11981699E-06    1.00470600E-05
    7.16707407E-06    1.03908963E-05
    7.20817449E-06    1.07355062E-05
    7.24318334E-06    1.10806457E-05
    7.27217292E-06    1.14260802E-05
    7.29522210E-06    1.17715844E-05
    7.31241557E-06    1.21169416E-05
    7.32384332E-06    1.24619443E-05
    7.32960002E-06    1.28063935E-05
    7.32978451E-06    1.31500986E-05
    7.32449931E-06    1.34928774E-05
    7.31385017E-06    1.38345557E-05
    7.29794566E-06    1.41749669E-05
    7.27689681E-06    1.45139522E-05
    7.25081670E-06    1.48513600E-05
    7.21982020E-06    1.51870458E-05
    7.18402368E-06    1.55208720E-05
    7.14354468E-06    1.58527075E-05
    7.09850174E-06    1.61824277E-05
    7.04901415E-06    1.65099140E-05
    6.99520175E-06    1.68350539E-05
    6.93718476E-06    1.71577403E-05
    6.87508362E-06    1.74778719E-05
    6.80901884E-06    1.77953524E-05
    6.73911087E-06    1.81100907E-05
    6.66547999E-06    1.84220005E-05
    6.58824623E-06    1.87310002E-05
    6.50752925E-06    1.90370127E-05
    6.42344825E-06    1.93399653E-05
    6.33612195E-06    1.96397892E-05
    6.24566849E-06    1.99364197E-05
    6.15220542E-06    2.02297960E-05
    6.05584958E-06    2.05198609E-05
    5.95671717E-06    2.08065608E-05
    5.85492362E-06    2.10898455E-05
    5.75058364E-06    2.13696678E-05
    5.64381115E-06    2.16459841E-05
    5.53471930E-06    2.19187536E-05
    5.42342045E-06    2.21879383E-05
    5.31002613E-06    2.24535032E-05
    5.19464710E-06    2.27154160E-05
    5.07739331E-06    2.29736470E-05
    4.95837390E-06    2.32281690E-05
    4.83769721E-06    2.34789573E-05
    4.71547081E-06    2.37259896E-05
    4.59180148E-06    2.39692460E-05
    4.46679522E-06    2.42087085E-05
    4.34055730E-06    2.44443616E-05
    4.21319222E-06    2.46761919E-05
    4.08480376E-06    2.49041879E-05
    3.95549498E-06    2.51283403E-05
    3.82536826E-06    2.53486415E-05
    3.69452526E-06    2.55650861E-05
    3.56306700E-06    2.57776704E-05
    3.43109384E-06    2.59863927E-05
    3.29870550E-06    2.61912529E-05
    3.16600108E-06    2.63922530E-05
    3.03307909E-06    2.65893965E-05
    2.90003742E-06    2.67826886E-05
    2.76697341E-06    2.69721365E-05
    2.63398385E-06    2.71577488E-05
    2.50116497E-06    2.73395360E-05
    2.36861245E-06    2.75175102E-05
    2.23642149E-06    2.76916851E-05
    2.10468676E-06    2.78620763E-05
    1.97350243E-06    2.80287007E-05
    1.84296219E-06    2.81915771E-05
    1.71315924E-06    2.83507259E-05
    1.58418632E-06    2.85061692E-05
    1.45613569E-06    2.86579307E-05
    1.32909915E-06    2.88060358E-05
    1.20316806E-06    2.89505116E-05
    1.07843328E-06    2.90913869E-05
    9.54985231E-07    2.92286923E-05
    8.32913879E-07    2.93624598E-05
    7.12308707E-07    2.94927236E-05
    5.93258729E-07    2.96195193E-05
    4.75852473E-07    2.97428845E-05
    3.60177975E-07    2.98628585E-05
    2.46322763E-07    2.99794824E-05
    1.34373840E-07    3.00927992E-05
    2.44176705E-08    3.02028540E-05
   -8.34598452E-08    3.03096933E-05
   -1.89173392E-07    3.04133660E-05
   -2.92638266E-07    3.05139228E-05
   -3.93770407E-07    3.06114164E-05
   -4.92486425E-07    3.07059014E-05
   -5.88703642E-07    3.07974347E-05
   -6.82340128E-07    3.08860751E-05
   -7.73314742E-07    3.09718836E-05
   -8.61547181E-07    3.10549233E-05
