                 x                 y
-5.79499641E-01    6.25658686E+00
-5.83430427E-01    6.25622277E+00
-5.87360981E-01    6.25585620E+00
-5.91291303E-01    6.25548717E+00
-5.95221390E-01    6.25511567E+00
-5.99151242E-01    6.25474169E+00
-6.03080856E-01    6.25436525E+00
-6.07010232E-01    6.25398634E+00
-6.10939367E-01    6.25360497E+00
-6.14868260E-01    6.25322112E+00
-6.18796909E-01    6.25283480E+00
-6.22725314E-01    6.25244602E+00
-6.26653472E-01    6.25205477E+00
-6.30581381E-01    6.25166105E+00
-6.34509041E-01    6.25126486E+00
-6.38436450E-01    6.25086621E+00
-6.42363606E-01    6.25046509E+00
-6.46290507E-01    6.25006150E+00
-6.50217153E-01    6.24965544E+00
-6.54143541E-01    6.24924692E+00
-6.58069670E-01    6.24883593E+00
-6.61995539E-01    6.24842247E+00
-6.65921145E-01    6.24800655E+00
-6.69846488E-01    6.24758816E+00
-6.73771565E-01    6.24716730E+00
-6.77696376E-01    6.24674398E+00
-6.81620918E-01    6.24631819E+00
-6.85545190E-01    6.24588994E+00
-6.89469191E-01    6.24545922E+00
-6.93392919E-01    6.24502604E+00
-6.97316373E-01    6.24459039E+00
-7.01239550E-01    6.24415228E+00
-7.05162450E-01    6.24371170E+00
-7.09085071E-01    6.24326866E+00
-7.13007411E-01    6.24282315E+00
-7.16929468E-01    6.24237518E+00
-7.20851242E-01    6.24192474E+00
-7.24772730E-01    6.24147184E+00
-7.28693932E-01    6.24101648E+00
-7.32614845E-01    6.24055865E+00
-7.36535468E-01    6.24009836E+00
-7.40455800E-01    6.23963561E+00
-7.44375838E-01    6.23917040E+00
-7.48295582E-01    6.23870272E+00
-7.52215029E-01    6.23823258E+00
-7.56134179E-01    6.23775997E+00
-7.60053029E-01    6.23728491E+00
-7.63971579E-01    6.23680738E+00
-7.67889826E-01    6.23632739E+00
-7.71807770E-01    6.23584494E+00
-7.75725407E-01    6.23536003E+00
-7.79642738E-01    6.23487265E+00
-7.83559760E-01    6.23438282E+00
-7.87476473E-01    6.23389052E+00
-7.91392873E-01    6.23339577E+00
-7.95308960E-01    6.23289855E+00
-7.99224733E-01    6.23239887E+00
-8.03140189E-01    6.23189673E+00
-8.07055327E-01    6.23139214E+00
-8.10970146E-01    6.23088508E+00
-8.14884644E-01    6.23037556E+00
-8.18798819E-01    6.22986359E+00
-8.22712670E-01    6.22934916E+00
-8.26626196E-01    6.22883226E+00
-8.30539395E-01    6.22831291E+00
-8.34452265E-01    6.22779110E+00
-8.38364805E-01    6.22726683E+00
-8.42277013E-01    6.22674011E+00
-8.46188887E-01    6.22621092E+00
-8.50100427E-01    6.22567928E+00
-8.54011631E-01    6.22514518E+00
-8.57922496E-01    6.22460862E+00
-8.61833022E-01    6.22406961E+00
-8.65743207E-01    6.22352814E+00
-8.69653050E-01    6.22298422E+00
